userName,score,content,sentiment
Pengguna Google,2,"WhatsApp sekarang bukannya membuat pengguna senang tetapi sebagian pengguna banyak yang bilang bikin fitur tidak jelas,sulit di pahami kegunaannya,dan ketika ingin menghapus datapun susah harus hapus aplikasi dahulu. Masalah lagi ketika mendaftar kembali setelah WhatsApp terhapus tanpa di sengajapun yang sudah di cadangkanpun masih sulit di gunakan ketika login kembali nomor sudah di daftarkan kembali tapi kode verifikasi masuk ke email bukan ke nomor telepon Cadangan tidak langsung masuk",negatif
Pengguna Google,5,ini aplikasi makin update kaya makin bagus tapi juga tolong ya tambahin fitur editnya devloper biar makin bagus dan sempurna,positif
Pengguna Google,2,"semenjak update, wa semakin buruk, saat membuat story, telah di lihat oleh teman, tetapi tanda sudah dilihat tidak muncul di story wa, sering terjadi",negatif
Pengguna Google,4,Kenapa tidak semua hp bisa menggunakan fitur wa status yg ada lagunya....padahal sy adalah pengguna wa yg setia. Apa harus hp merk tertentu?,netral
Pengguna Google,5,"Aplikasinya bagus, dipakai semua lapisan masyarakat. Request-nya mintanya, agar uploud video di perpanjang durasi jangan hanya sampai 30 detik, ditambahkan durasinya agak panjang. Oke, terima kasih sukses selalu untuk WhatsApp Messenger.",positif
Pengguna Google,3,"padahal udh update, tp fitur yg buat sw make ft ada lagu nya itu blm adaa, padahall udah update 😭😭, gmn inii?",netral
Pengguna Google,3,untuk masalah update oke lah cuman untuk program meta dan filter lain nya kok nda rata yah nda di semua hp itu ada kaya contohnya di hp saya ada fitul filter buat vc atau bikin video tapi tidak ada fitur meta ai begitu juga sebaliknya di hp temen saya tolong buat wa untuk segera menangani kasus ini yah selebihnya okey lah aman terkendali,positif
Pengguna Google,1,Kirain internetnya yang bermasalah. Kirim pesan di wa enga terkirim. Kirim video dan gambar suka enga bisa. Eh pas coba buka aplikasi lain lancar. Ternyata whatsApp nya yang bermasalah. Makin parah,negatif
Pengguna Google,1,"Whatsappnya error sering keluar sendiri padahal sudah di laporkan tapi masih saja tidak di perbaiki padahal hp sudah di restart dan whatsapp sdh si perbarui tapi masih saja sering keluar sendiri dan saat mau vn suaranya tidak ada mohon di perbaiki, kenapa vn yaa ga ada suara nyaa",negatif
Pengguna Google,5,"Aplikasi ini sangat bagus skrng udh bisa jadi WhatsApp global ada fitur baru ,dan kita bisa nambahin filter saat vc",positif
Pengguna Google,2,"WhatsApp sekarang harus di update terus, kalau ngga di update pasti gabisa di buka dan ada notif nya. Kalau memori masih banyak sih ngga apa apa, kalau memori nya kecil gimana. Update nya pun belum merata, yang lain sudah bisa meng tag orang saat membuat status, di beberapa orang malah belum muncul.",negatif
Pengguna Google,2,"Kenapa notifikasi panggilan ngga muncul yah, cuma nada dering doang. Harus buka kunci layar dulu trus buka bar notifikasi baru kelihatan ada yg nelfon. Padahal udah update yg terbaru.",negatif
Pengguna Google,4,"Tolong hadir kan di whatsapp saya tema chat default jangan pilih kasik dong, kalo ingin meluncur kan fitur baru, jangan hanya sebagian yang dapat fitur nya kami iri",netral
Pengguna Google,3,Kok punyaku udh diupdate gk bisa kek yg skg yah . Bkin status ada audio nya .. gmn caranyaa ??,netral
Pengguna Google,5,"aplikasinya bagus, tapi kenapa ga bisa di-update padahal pengen banget punya meta Al, iri sama orangg tapi walaupun gabisa di-update kadang wa nyaa suka bug, ngelag pas kirim foto dan video, semoga cepet diperbaiki yaa, sekarang banyak pembaruan bisa tag orang, masi banyak lagi pokoknya keren tapi itu yang kurang bikin srekk, gabisa di update gada meta nya, dan bug☹️😗",positif
Pengguna Google,1,"Mohon untuk melakukan revisi atau perbaikan aplikasi! Jangan hanya karena internal penuh, tanpa pemberitahuan terlebih dahulu main hapus otomatis. Saya keadaan sedang darurat, ada banyak kepentingan, malah kehapus secara otomatis tanpa tahu apa-apa. Semua hilang! Data-data riwayat chat yang saya perlukan HILANG SEMUA! TERHAPUS SEMUA! Apa yang bisa dibanggakan dari WhatsApp kalo hanya membebani pikiran para pengguna seperti ini? Tolong dibaca, jadikan perhatian. Parah, sudah seperti bug saja.",negatif
Pengguna Google,5,"Aplikasi ini sangat bagus sebab kita Bisa ber bincang bincang dengan orang lain atau orang yang kita kenal, Dan juga dapat melihat orang yang kita rindukan dengan Cara telfonan,chatan jadi aplikasi ini sangat baguuus sekali.",positif
Pengguna Google,4,"kadang"" video or fto disaluran itu kyak ga bisa diputer, kyak abu"" gtu, trus pas aku pencet disuruh memperbarui trus ak mw update, g biss diupdate, ga ada pilihan buat update nya",netral
Pengguna Google,5,"Akun WhatsApp saya secara tiba-tiba di blokir kerena spam, walaupun saya telah mematuhinya ketentuan layanan WhatsApp, mohon tinjau akun saya dan mohon di selesaikan masalah ini Terimakasih 🙏",positif
Pengguna Google,2,"Seting pesan suara dan pesan video singkat kok gak ada ya sekarang? Udah semingguan ini aku nggak bisa ngirim pesan suara,dan dialami beberapa orang,tapi hpku sampai saat ini juga belum bisa ngirim pesan suara (suaranya gak muncul).",negatif
Pengguna Google,5,𝘗𝘦𝘯𝘨𝘢𝘵𝘶𝘳𝘢𝘯 𝘯𝘺𝘢𝘢𝘢 𝘵𝘦𝘮𝘢𝘢𝘢 𝘥𝘪 𝘵𝘢𝘮𝘣𝘩𝘪 𝘺𝘢𝘯𝘨 𝘨𝘦𝘭𝘢𝘱 𝘵𝘦𝘳𝘢𝘯𝘨 𝘪𝘵𝘶 𝘭𝘰𝘩𝘩 𝘣𝘪𝘢𝘳 𝘣𝘪𝘢𝘴𝘢 𝘥𝘪 𝘬𝘢𝘴𝘪𝘩 𝘧𝘰𝘵𝘰 𝘢𝘵𝘢𝘶 𝘸𝘳𝘯𝘢 𝘭𝘢𝘪𝘯 𝘫𝘢𝘯𝘨𝘢𝘯 𝘨𝘦𝘭𝘢𝘱 𝘵𝘦𝘳𝘢𝘯𝘨 sajaaa🙏🙏🙏🙏🙏🙏,netral
Pengguna Google,3,Apk ny udh bagus banget canggih banget udh upgrade versi terbaru tapi knp gabisa buat grup? Tiap bikin grup slalu kena banned.,positif
Pengguna Google,1,"Setelah update kirim gambar dan video jadi lama banget...layar jadi hitam, tunggu sekitar 5-8 detik baru bisa muncul tampilannya baru bisa kirim...tolong diperbaiki donk team whatsapp",negatif
Pengguna Google,4,"aplikasinya sih sudah bagus, bisa terhubung ke berbagai negara, tapi masih ada sedikit masalah. kalau mengirim pesan terkadang tidak terkirim, padahal sudah di ketik dan di pencet tombol kirimnya, tapi tidak ada apa apa, saat membuat status juga tidak terkirim, padahal jaringan bagus, memori tidak full. tolong bug nya diperbaiki",positif
Pengguna Google,2,"Ini saya kasih Bintang 2 dulu, Maaf ini kenapa gak bisa buat upload dan kirim foto video ya, padahal dah update dan install ulang tp tetep hitam kalau ambil foto..tolong diperbaiki lagi dong WhatsApp nya, susah kalo yg dagang modal foto",negatif
Pengguna Google,3,min wa tolong dong kenapa ya jika saya buat status di wa yang berupa video kalo ngirimnya lama banget padahal sinyal lancar dan videonya juga MB nya kecil tapi tetep masih lama tapi kalo buat story berupa foto cepet itu gimana min tolong penjelasannya,positif
Pengguna Google,3,"Tolong untuk pembaruan story, di sesuaikan sama kualitas video aslinya. saya uda buat video yg bagus eh begitu ditampilin jadi blur. di ios bisa optimal, seharusnya di android juga bisa",positif
Pengguna Google,2,"udah update tapi gabisa buat status yang ada lagu nya, kalo ngirim foto lama pula",negatif
Pengguna Google,2,"Whatsapp skrng knp ya? Kok lag bngt sih?? Pas mau liat status wa gk bisa keunduh mw chatan sm tmn gk bisa padahal jaringan bagus dan lancar, tolong lag ini diperbaiki segera karena sangat mengganggu dan meresahkan.",negatif
Pengguna Google,2,"Belum muncul audionya di wa aku, padahal sudah aku update versi terbarunya, tolong disegerakan, terimakasih🙏",negatif
Pengguna Google,1,Mau megerimin video baru ada tulisan untuk meyambungkan ke file dan media pas dicari di pengaturan kagak ada,negatif
Pengguna Google,1,"Daritadi voice note nya ga ada suara trs awalnya pas ngerekam suaranya cuma 9 detik nah pas di kirim eh malah jadi 1 detik+ga ada suara(padahal udah ada suaranya) terus pas lagi mulai voice note malah yang titik titik nya hilang dan ketika berhenti dan lanjut voice note, pas di kirim awalanya bisa 9 detik tapi pas mau nge dengar eh malah berhenti di 1 detik, kesel banget sih, tolong benerin lagi wa nya.",negatif
Pengguna Google,5,Yg lain udah di versi 6.2 gua masih virsi 5.7 padahal udh update.. tolong dong percepat update lagi biar kalo bkin story ada lagu nya. Tarima kasih,positif
Pengguna Google,5,"Terimakasih wa slalu berkembang lebih baik. Terimakasih sudah kembalikan status wa dgn posisi kebawah spt biasanya. Saya ada permintaan utk search chat bisa dimudahkan mencari perbulan. Yg skrg sdh bisa search by kata. Ini bisakah search di bulan .... ( misal januari ) dan utk chat atau media yg kita kirim, bisa kita atur utk tidak bisa diteruskan. Terimakasih sebelumnya",positif
Pengguna Google,3,"wa abis update ko makin jelek sie, mau kirim foto/vidio muncul nya item2 gajelas coba tolong perbaiki suka tb2 ga kekirim juga tu foto ana vidio padahal sinyal lgi baik2 ajaa... semua nya udh bagus tapi hanya ini lah yg suka bikin saya kesell,tolong perbaiki!!!",positif
Pengguna Google,3,"Sebelum nya setiap video coll sambil mau ngirim foto atau video bisa, sekarang malah gak bisa, tiap video coll dan tekan simbol camera selalu nolak, dan juga gak ada simbol tanda + di sampingnya, makin gak beres lama² whatsapp ini, makin banyak pembaharuan makin buruk kualitas nya",netral
Pengguna Google,1,"Gabisa upgrade, yg lain udah pada bisa bikin status pake lagu.. ini masih ketinggalan jaman😒",negatif
Pengguna Google,5,Fitur tema terbaru yg sangat menarikkk ... Agar tidak bosan dgn type tema Whatsapp kerenn pertahankan dan lebih banyak tema ..,positif
Pengguna Google,3,Entah mengapa dalam munggu ini wa tidak ada bunyi dan notifikasi masuk. Ketika di buka aplikasinya baru semua masuk. Sudah saya uninstall dan install kembali namun tetap saja. Ini terjadi di 4 hp yg berbeda-beda. Apa yg harus kami lakukan,netral
Pengguna Google,1,Halo team WhatsApp kenapa fitur musik di stori ku belum keluar yang lain pada ada semua fitur musik kok punya ku gak keluar,negatif
Pengguna Google,5,"MASA APP RESMI KO FITUR²NYA KALAH CANGGIH AMA WHATSAPP PIHAK 3.. PP BISA DI SS, STORY DIHAPUSPUN MASIH BISA DILIHAT & DIAMBIL.. PESAN, GBR / VIDEO YG DITARIKPUN MASIH KEBACA JELAS.. HAYO...JGN MAU KALAH, PERCANGGIH'LH FITUR²MU..!😂",positif
Pengguna Google,5,"makin bagus aja, saya suka update terbaru dari aplikasi ini, tpi banyak juga bug bug, atau error pada aplikasi, seperti fitur kamera nya tiba tiba jadi gelap semua, tidak bisa kirim foto, dan lainya, semoga kedepannya cepat di fix yaa, soalnya meresahkan banget min😭",positif
Pengguna Google,2,Setelah update terbaru ini malah sering bug ... Tolong untuk update berikutnya diperbaiki agar pengguna jauh lebih nyaman utk menggunakan WA ..,negatif
Pengguna Google,1,"Tolong perbaiki prihal notifikasi yang tidak muncul / telat dan sebagainya.Dan Apakah WhatsApp sudah bukan apps untuk chat? Banyak konten yang menurut saya tidak dibutuhkan untuk sebuah apps chatting (Sederhana,Reliable,Private) .",negatif
Pengguna Google,2,"Saran, WhatsApp dibikin kaya dulu lagi aja deh, sekrg banyak fitur tapi makin minus, masa lagi video call tiba2 kembali ke layar menu terus tlfn nya mati? terus juga kalo ada WhatsApp masuk notif gda bunyi padahal sudah di stel ada suara notifikasi",negatif
Pengguna Google,3,"Knp setelah di update malah pas ngirim foto itu ada loading yg agak lama..padahal sebelumnya gk gtu..pas mau kirim foto/gambar itu langsung muncul foto/gambarnya,,gk pake loading..jdi agak kesel pas mau ngirim foto dg cepat tpi malah ada jeda yg cukup mengganggu.. Tolong utk di benahi pembaruannya..terimakasih",positif
Pengguna Google,1,"Mau kirim gambar atau video atau mau buat SW lemot dan ngeblank. Saya jadi ga bisa buat laporan kerja, padahal perlu bgt udah 2 hari begitu. Parah bgt, di upgrade bukan ngebantu malah tambah parah. Tolong diperbaiki Whatsapp, saya untuk kebutuhan laporan kerja. Thanks",negatif
Pengguna Google,1,"kenapa sih , kalau upload di status pasti gak hd , rada delay jugak , tolong dong ini , saya mau update agar bisa sebut grup.",negatif
Pengguna Google,4,"whatsapp saya belum bisa nambahin musik di story, padahal sudah di update. kenapa nih? tolong solusi nya",netral
Pengguna Google,4,"W a sudah di cadangkan sebelum nya tapi kenapa saat instal ulang semua chat ilang, padahal udah di cadangkan loh sebelumnya, padahal sebelumnya nggak pernah gini selalu ada",netral
Pengguna Google,2,"fitur terbaru setalah update selalu terlambat, bahkan fitur foto hd bun belum muncul hadeh",negatif
Pengguna Google,1,"Tolong dong min kembali kan ke wa yg dulu, saya buat story malah jadi Burik atau buram, jadi gak enak dilihat, padahal aslinya jernih dah hd, baru di kirim ke story malah jadi Burik, tolong dong perbaiki apk nya min biar kek dulu, bukan nya update biar jadi tambah bagus malah jadi rusak, plis dong min",negatif
Pengguna Google,5,"WA saya belum muncul music lagu di status WA itu karena apa padahal sudah ku perbarui , minta tolong gimana kasih saya saran",netral
Pengguna Google,5,"Untuk di bagian fitur META AI tolong ketika ngasih foto, fotonya harus yang benar sesuai keinginan. Contoh: -coba foto bus nabilla qq trans Nah gambarnya itu harus dari dunia nyata kalau masih gitu saya kasih rating 1",netral
Pengguna Google,2,Hallo watsap saya sudah saya perbarui tapi belum bisa mengunakan fitur story dengan musik tolong supaya bisa mengunakan fitursetory watsap pake musik,negatif
Pengguna Google,3,Kok WA ku blum ada fitur musiknya yah? Ga ada pemberitahuan buat update juga.. 🤔,netral
Pengguna Google,3,tolong ya ini knpa kok ga bisa telpon lebih dari 12 jam ya? kok ada tulisan telepon tidak bisa terhubung. tolong dong perbaiki lagi masak iya harus overthinking,positif
Pengguna Google,5,"Bagusss banget. Cuman i rada cekewa, soal nya program Beta nya di batas. Juga 1 lagi, kn WhatsApp gw udah ada filter, tp kenapa hilang ya, padahal gw udah aktifin tapi ttp gk bisa. Min tolong bantu yach untuk WhatsApp kuhh. Juga adain fitur hps saluran plisss. Sebener nya bisa, tp ribet. Gw itu pengen nya tu langsung ada fitur hapus. Ufah sih itu aja, sisah nya BUAGUS BANGET(nada bang Mursid ya bacanya🗿🙏🏻)👍🏻",positif
Pengguna Google,1,"Setelah update malah jadi banyak masalah. Download video suara notif muncul terus, kamera juga jadi ada suaranya, dll. Update harusnya bikin nyaman malah bikin ga nyaman",negatif
Pengguna Google,1,"Sudah di update yang terbaru, tetapi kalau bikin story tidak muncul icon musik yang baru, mohon segera di perbaiki",negatif
Pengguna Google,2,"Kpd. Yth. admin mohon dibantu untuk sampaikan ke pihak apk, jangan sebentar-sebentar harus update terus, baru juga 2 minggu yg lalu, saya update. Sekarang update lagi, memori sangat besar saat pengupdetan dan terus berlanjut saat pengupdatan berikutnya. Selalu seperti itu. Dan saat pengupdatan data-data yg sebelumnya yg ada di apk ini, juga ikut menghilang setelah update-tan selesai. Mohon pembaharuannya jika bisa jangan terus-menerus. Minimal 6 bulan/1 tahun sekali. Trmksh",negatif
Pengguna Google,1,"gara² wa error aku uninstal wa nya karena error apk nya setiap buka wa, selalu keluar sendiri otomatis. dan barusan aku instal lagi tapi malah apk nya gabisa dibuka, tolong dong ini gimana cara mengatasinya? sedangkan hp aku tuh baik baik aja!!!",negatif
Pengguna Google,2,"Mohon maaf kepada developer, saya hanya bingung kenapa aplikasi WhatsApp di handphone saya tidak ada fitur meta AInya, saya sudah coba uninstall dan download ulang, serta memperbarui sistem device tapi tetap fitur meta AInya tidak ada, sedangkan handphone sepupu saya yg sama sama dari model hingga merk dan tahun rilis sama, ada fitur meta AInya, mohon penjelasannya??",negatif
Pengguna Google,1,Banyak bug. Terutama di notifikasi sering ga muncul. Tiba² pas buka apk nya baru keliatan banyak chat. Telfon juga gitu kadang ga langsung muncul malah harus buka apk nya dulu. Jadi ribet,negatif
Pengguna Google,5,Fiturnya semakin banyak ada filter juga saat video call dan yang terbaru bisa menambahkan musik di story 👍👍👍,netral
Pengguna Google,1,"Kenapa wa saya terkena bug? Bugnya juga terlalu lama sekali, sehingga saya kehilangan informasi dari pesan saya yang seperti wa saya dulu. Gak kayak sekarang tambah rusak! Bug ga jelas, dibuka malah keluar sendiri. Gimana whatsapp?",negatif
Pengguna Google,4,"fiturr chatt berwarna sihh udaa adaa siihh, tapiii yangg filter sama bubble chatt belumm adaa plcc, cepett donkk kasii nyaa, aku udaa aktifin fitur filter belum adaa loh wa gimana sii, fitur bubblechatnya jugaa belomm yaa allah🙄 yang cepett yaa jangan lama😇😇🤗🤗",netral
Pengguna Google,3,"Sejauh ini sangat nyaman menggunakan aplikasi whatsapp, dengan adanya fitur baru yang keren keren 👍🏻 Tapi kenapa ya di hp saya oppo A76 kok efek panggilan video tidak muncul, padahal setingan sudah dan wa juga sudah versi terbaru",positif
Pengguna Google,5,fiturku belum ada audio musiknya diunggahan story..mohon dibantu biar bisa ada musiknya,netral
Pengguna Google,5,"Aplikasi ini bagus, tapi ada 1 hal META AI ga di bales bales kenapa ya Saya harap Meta AI bisa membalas chat kita, Meta Ai bisa di gunakan di HP samsung android",positif
Pengguna Google,2,"sebenernya udah bagus, tapi nge bug nya ituloh gatau akhir ' ini aku sering ga bisa nge chat di grup padahal kalo pribadi tu bisa + jaringan bagus, tolong kalau update kualitas nya di tambah bukan cuma tampilan nya aja, bintang 2 dlu klo udh lancar lgi aku tmbh",negatif
Pengguna Google,4,"Suka sam aplikasinya,tapi sayangnya punyaku sudah saya update lagii tapi belum muncul fitur musiknya",positif
Pengguna Google,5,WhatsApp semakin sini semakin kaya tiktok udah ada fitur untuk nambah kan lagu ny saat mau bikin SW nya,netral
Pengguna Google,4,"Habis update tiap kali mau kirim foto/video baik di status maupun ke personal kenapa sering ngelag ya. Muter2 dulu layar ngeblank hitem.. Tp statusnya terkirim. Kondisi jaringan normal, paketan jg normal. Sdh coba di-restart masih tetap",positif
Pengguna Google,2,"baru saya perbarui,kenapa untuk merekam/membuat video slalu gagal... Saya pikir memang lagi gangguan ternyata tidak,saya bandingan dengan wa teman saya yg belum di perbarui memang lain..tolong di tingkatkan lg..dan hasil gambarnya diperjelas",negatif
Pengguna Google,5,"Apk nya sudah sangat baguss, fitur fitur nya juga makin banyak, meskipun makin ada bug nya, tpi masih bisa di atasi. Saran aja, tampilan status nya kembalikan seperti dlu, lebih nyaman yg dulu soalnya. Sekian terimagaji🙏🗿",positif
Pengguna Google,2,ini kenapa ya foto/vidio yang di kirim dari orang lain ke saya tidak muncul di galeri? vesibilitas media sudah saya aktifkan dari lama tapi kenapa foto² tersebut hilang dengan sendirinya? lalu ada juga kamera wa saya nge bug gatau kenapa saya selfi dan hasil nya di poto tersebut ada hitam gelap itu kenapa yah? tolong dong wa di perbaiki,negatif
Pengguna Google,2,"seluruh update tidak di bagikan secara merata, apa lagi untuk hp keluaran lama tidak ada update sama sekali, bahkan filter di kamera dan di vc tidak ada, sangat pilih kasih, hanya baik dengan hp yang keluaran terbaru dan mahal,sungguh kecewa",negatif
Pengguna Google,3,"Sgat membantu ku, Tapi kok ga terbuka kalo penyimpanan g cukup, harus nya haruss terbuka lah ga Tergantung penyimpanan Kalian harus mengubah nya",positif
Pengguna Google,5,"makin baguss karna sw skrg bisa dikasih musik sama wallpaper tema nya jg bisa di ubah lucuuuu, saran agar sw yg hilang 24 jam dijadikan arsip😍😍",positif
Pengguna Google,1,"udah dua harian WhatsApp bug parahh, pas klik foto di WhatsApp langsung black screen, kalo mau ngirim foto lemot bgt langsung ga gerak layarnya. gimana ini, perbaiki dong WhatsApp, padahal abis di update tapi malah begini.",negatif
Pengguna Google,2,ini whatsApp makin kesana makin error knp sih kadang video nggak bisa di buka lah terus kadang juga pesan audio nya nggak bisa di buka. terus biasa ini whatsApp status nggak bisa di buka alasan nya karna memori full padahal nggak. tolong di perbaikin yahhh,negatif
Pengguna Google,5,"Buat fiturnya udah bagus, udah ditambahin AI juga, coba kalo bisa kasih fitur buat ngirim foto ke AI, jadi kita ga repot buat ngetik pesen. Gitu aja sih, secara keseluruhan semua nya udah bagus kok, tinggal ditingkatin aja",positif
Pengguna Google,1,"Update hanya menghabiskan kuota, WhatsApp kini sudah tidak terbaca jika kita tidak langsung membuka aplikasinya, kalau ada yang memanggil ketika kita membuka aplikasi lain sudah tidak tertera di layar semakin lama semakin kacau aplikasi, saya pribadi tidak ingin mengusulkan untuk melakukan perbaikan lagi kepada developer percuma sebab tidak akan digubris juga seandainya ada bintang 0 maka itulah rating yang pantas untuk aplikasi, semua perizinan sudah saya aktifkan namun dasarnya sudah kacau mem",negatif
Pengguna Google,3,"Whatsapp saya belum bisa kirim status foto pakai musik, padahal udah update versi terbaru..",netral
Pengguna Google,1,"Aplikasi buruk, masa akun keblokir sendiri padahal tidak melakukan spam ataupun kesalahm lain, saya mematuhi semua kebijakan dadi whatsApp, tapi kenapa akun saya selalu terbokir. aplikasi buruk",negatif
Pengguna Google,1,WhatsApp ini seperti tidak mendeteksi foto profil di merk TECNO.Sudah sering terjadi sewaktu smartphone dimatikan dan dihidupkan kembali adalah foto profil terhapus sendiri.Dan begitu terus berulang diupload kembali.Sudah dicoba uninstall dan instal kembali WhatsApp.Tapi masih terjadi foto profil terhapus sendiri.Mohon Developer menangani error ini pada tipe smartphone merk TECNO.,negatif
Pengguna Google,3,"Suka heran dengan kualitas media terutama video yg di upload ke status yang selalu blur/kualitasnya rusak. Padahal sudah di setting kualitas HD, tapi sama aja, gak ada perubahan.",positif
Pengguna Google,2,"ini bug apa gimana, mo masukin akun yang ke 2, loading mulu, gabisa balik, gabisa lanjut, stak di loading menunggu terusss ooii!!!",negatif
Pengguna Google,5,sungguh membantu dalam urusan pribadi dan masalah aktifitas sehari hari...dalam hubungan kluarga bisa trjalin walau brjauhan bisa saling melihat dan bicara ini sungguh sangat membantu ....saya sangat berterimakasih..,positif
Pengguna Google,4,Ini udh bagus banget tapi bisa GK tambahin fitur edit tulisan di status? Soalnya sering salah ngetik,positif
Pengguna Google,2,sy sdh praktekan sesuai tutorial namun tdk berhasil. tolong bantu agar bisa berhasil login menggunakan nomor telepon tanpa menggunakan bakot. terima kasih,negatif
Pengguna Google,4,"Sesudah di update versi terbaru ini, malah notifikasi nya tidak muncul sama sekali. Ini gimna developer, apakah sistem yang baru nya belum jelas?",netral
Pengguna Google,4,"bagus sii , fitur nya juga nambah kaya tema chat terus bisa nambahin musik di story tapii kenapa pas post foto/video gambarnya ga hd?",positif
Pengguna Google,1,Saya kecewa dengan fitur whtsap semua whatsap ada meta dan musik ini whatsap ku udh diperbarui tpi tetep gk ada fitur kyak orang2,negatif
Pengguna Google,1,"tolong buat whatsapp misal upload foto/video kualitas nya yg jelas dong, masa hasilnya juga jernih mumpung di upload jadi burem",negatif
Pengguna Google,1,"Setelah diupdate, akan membuat status wa yang upload pict itu jadi lama dan sulit. Ketika akan mengupload foto itu loadingnya lama dan layar jadi berwarna hitam. Tolong diperbaiki, karena hal seperti ini sangat menghambat dan memakan waktu lama.",negatif
Pengguna Google,4,Poco F5 belum muncul fitur musik. Mengapa bisa terlambat untuk fitur tersebut,netral
Pengguna Google,1,makin lemot makin susah buka foto dan video.. aplikasi elite.. tapi kualitasnya makin sulit,negatif
Pengguna Google,1,"2025 masih update teroooss tapi ngga ada yg berubah sama sekali...🤦🏼‍♂️🤦🏼‍♂️ update status WA pake foto yg 1mb'an ,status terkirim tapi pas di liat potonya pecah2...apa lgi video , udah pake resolusi 1080 pas upload udah kya 3gp...ampuun dah whatsapp ngga recomended bgt...harus pake poto/gambar yang berapa MB sih biar ngga pecah,blur...1 bintang kyanya cukup lah...mengecewakan!!!!",negatif
Pengguna Google,5,plzz saya belum update temen saya kalo bikin sw pake photo sekarang udah bisa pake lagu taoi saya belum apa emang telat apa gimana saya setiap update selalu telat,netral
Pengguna Google,2,Semenjak update jadi bug aplikasi nya waktu kita kirim pesan gak muncul pesannya di HP kita tapi muncul di HP orang lain terus deskripsi grup gak bisa kita isi sesuka kita penuh deskripsi nya nyesel update waktu update cuma dapat meta ai tapi jadi bug parah WA nya mohon di perbaiki ya,negatif
Pengguna Google,2,"plis delovery capek banget, kenapa harus tinjauan sih, canggih sih bagus, tapi kebanyakan tinjauan' erorr lahh gimana sih' kurang kurangin itu tinjauan, capek tau harus nunggu mulu' masa gara gara kartu sih? Heran gw, Ayoklah perbaikin, jangan tinjauan Mulu, kau udah keren, tapi tinjauan Mulu dari kemaren kemaren, perbaikin lah jangan begitu",negatif
Pengguna Google,1,"Setiap aku telponan, selalu menghubungkan ulang, padahal sinyal lancar, bagus dan gak ada kendala, kenapa selalu aku telponan sama orang lain, itu ada tulisan muncul, ""menghubungkan ulang"" itu bikin marah, padahal lagi ngobrolin penting, tapini malah bikin marah, aku kasih 1 bintang, aku akan kasih 5 bintang kalau masalah ini udh selesai",negatif
Pengguna Google,1,"Setelah update story wa jadi gajelas, berantakan / acak-acakan.. Ini sangat merugikan sebagai pedagang yang memposting jualan di story, ga akan terbaca langsung karna bisa jadi update kita berada diurutan bawah di setiap masing-masing kontak !! Tolong kembalikan seperti dulu lagi!!! Update story terbaru berada di urutan atas",negatif
Pengguna Google,1,"Bolak balik nurutin panduan laporannya gituh² ajah,,ngunduh wa resmi tp gak nrima2 kode SMS,sedangkan kartu udah kepasang,,sampe lupa mandi,,,jadi gak tahu lg harus ngmng apa....pusing dibuatnya,,,jadi waktunya kebuang semua ,,,pokoknya pusing dah....kntir",negatif
Pengguna Google,1,"woi tolong ya fitur ngubah nama di whatsapp dibenerin delay nya, masa saya udah diganti nama tapi di nomer lain, nomer saya masih sama yang dulu namanya, niat dikit kek kalo bikin fitur kurangin delaynya",negatif
Pengguna Google,3,"Updet tidak merata,, padahal pake wifi 24 jam tapi yg lain update,, punya saya belum",netral
Pengguna Google,3,Saya ketika upload status tidak ada logo musik nya dan tidak ada pemberitahuan update WhatsApp,netral
Pengguna Google,3,"Kok wa ku belum ada fitur lagu nyaaaaaa, tolong dongg kasih lagu nya padahal saya udah update loh!!!",netral
Pengguna Google,3,"sekarang mau dibuat HD video atau foto engga semua bisa kalau dulu bisa di HD langsung. pas mau kirim foto atau stiker juga ada jedanya jadi lemot. kadang ngebug parah wa nya tampilan status dibuat kaya dulu aja kak lebih enak, sama mau dong dibuatin biar ada sorotan status hehee",netral
Pengguna Google,3,tolong untuk fitur HD nya diaktifkan ketika di fitur pembaruan.. mau upload foto padahal sudah dibuat versi HD kok masih saja kualitas gambarnya pecah..,netral
Pengguna Google,1,"wa nya sudah di update paling terbaru tapi fitur musik yang ada di story wa belum muncul"" gimana tu",negatif
Pengguna Google,5,"keren sih min, tapi tolong di perbaiki lagi dong bug' nya soal nya min ini kalo mau liat saluran teman, kadang' ada tulisan file tdk tersedia, tolong di perbaiki ya min",positif
Pengguna Google,4,"aplikasinya bagus, berguna buat kita dan masa ini, tapi kalo boleh lebih bagus dan menarik perhatian tolong kasi vitur vid musik yang bisa diedit lewat whatsapp status",positif
Pengguna Google,5,"Sangat bagus sekali,kalau bisa min di WhatsApp ny di buat live siaran langsung nya seperti Ig , Pokoknya mantap dan baguss👍👍👍👍",positif
Pengguna Google,4,"hum ini okey, tapi di WhatsApp saya belum ada tema chat default yang bisa ganti warna bubble chat nya, padahal saya pengen banget ganti warna disitu cuma belum ada fitur nya, saya cek di play store juga ga ada pemberitahuan untuk update nya, saya konfirmasi segera untuk perbaiki untuk bubble chat nya, saya pengen banget soalny",positif
Pengguna Google,5,"Aplikasi ini bagus....bisa untuk mengirim pesan,menelfon,melihat status orang dan MB nya juga tidak terlalu besar...kalian wajib memiliki aplikasi watshapp ini👍🏻",positif
